web-scraper-order,web-scraper-start-url,type habits,prix,adresse,image_lien-src,container_vetements-homme,container_vetements-homme-href
"1752731864-93","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pack de 03 boxers","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4881277_uploaded_image1_1722988071.jpg","Pack de 03 boxers","https://sn.coinafrique.com/annonce/vetements-homme/pack-de-03-boxers-4881277"
"1752731876-94","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348515_uploaded_image1_1748378639.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-95","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","45 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5228489_uploaded_image1_1741785182.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-96","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costumes africains","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5110645_uploaded_image1_1735408325.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-97","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costumes africains","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4882578_uploaded_image1_1723045735.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-98","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","35 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4834983_uploaded_image1_1720558935.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-99","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4774385_uploaded_image1_1717264505.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-100","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","35 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571994_uploaded_image1_1706750797.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-101","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","50 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571991_uploaded_image1_1706750430.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-102","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","25 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4062202_uploaded_image1_1674496201.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-103","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","25 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3675286_uploaded_image1_1651324553.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-104","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","80 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3322297_uploaded_image1_1631044270.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731876-105","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Costume africain","30 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1990413_uploaded_image1_1587573464.jpg","Costumes africains","https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578"
"1752731887-106","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Débadeur homme","5 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4839315_uploaded_image1_1720768264.jpg","Débadeur homme","https://sn.coinafrique.com/annonce/vetements-homme/debadeur-homme-4839315"
"1752731887-107","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Caleçons hommes +  debardeurs","5 800 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3650029_uploaded_image1_1649758128.jpg","Débadeur homme","https://sn.coinafrique.com/annonce/vetements-homme/debadeur-homme-4839315"
"1752731898-108","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3661182_uploaded_image1_1650406276.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-109","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489942_uploaded_image2_1639862638.jpeg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-110","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3185205_uploaded_image1_1624348406.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-111","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3185202_uploaded_image1_1624348333.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-112","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Tunique homme","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3115392_uploaded_image1_1621012583.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-113","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vêtements Homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2864434_uploaded_image1_1609603866.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-114","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Manteaux d'hiver","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2716237_uploaded_image1_1603562486.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-115","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vêtements hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2668393_uploaded_image1_1601707948.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-116","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521466_uploaded_image1_1596792282.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-117","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521457_uploaded_image1_1596792050.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-118","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vetement hommes","4 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521449_uploaded_image1_1596791953.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731898-119","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521419_uploaded_image1_1596791431.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700"
"1752731910-120","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3661182_uploaded_image1_1650406276.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-121","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489942_uploaded_image2_1639862638.jpeg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-122","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3185205_uploaded_image1_1624348406.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-123","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3185202_uploaded_image1_1624348333.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-124","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Tunique homme","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3115392_uploaded_image1_1621012583.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-125","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vêtements Homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2864434_uploaded_image1_1609603866.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-126","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Manteaux d'hiver","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2716237_uploaded_image1_1603562486.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-127","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vêtements hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2668393_uploaded_image1_1601707948.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-128","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Ensemble Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521466_uploaded_image1_1596792282.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-129","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521457_uploaded_image1_1596792050.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-130","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vetement hommes","4 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521449_uploaded_image1_1596791953.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731910-131","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521419_uploaded_image1_1596791431.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707"
"1752731921-132","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Short Lacoste","6 500 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5333461_uploaded_image1_1747525455.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-133","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Short de plage","4 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885692_uploaded_image1_1723205631.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-134","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Short été plage","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3687967_uploaded_image1_1652103814.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-135","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Short plage","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853563_uploaded_image1_1721561571.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-136","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Shorts plage homme","4 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3728381_uploaded_image1_1654460546.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-137","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Culotte homme","3 500 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4052567_uploaded_image1_1673896343.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-138","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Short avec cuissard et poche","8 000 CFA","Thies Nord, Thiès, Sénégal","https://images.coinafrique.com/thumb_3855677_uploaded_image1_1661990750.jpg","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731921-139","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Short de plage","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_785763_uploaded_image1_1564178151.77.png","Short de plage","https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692"
"1752731932-140","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Grand boubou Geztner","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4887989_uploaded_image1_1723332490.jpg","Grand boubou Geztner","https://sn.coinafrique.com/annonce/vetements-homme/grand-boubou-geztner-4887989"
"1752731932-141","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Grand boubou homme","100 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3998406_uploaded_image1_1670428787.jpg","Grand boubou Geztner","https://sn.coinafrique.com/annonce/vetements-homme/grand-boubou-geztner-4887989"
"1752731932-142","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Grand boubou getzner homme","125 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3288563_uploaded_image1_1629385537.jpg","Grand boubou Geztner","https://sn.coinafrique.com/annonce/vetements-homme/grand-boubou-geztner-4887989"
"1752731943-143","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Uniformes","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4890367_uploaded_image1_1723471839.jpg","Uniformes","https://sn.coinafrique.com/annonce/vetements-homme/uniformes-4890367"
"1752731943-144","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vêtements Homme","30 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3435389_uploaded_image1_1636756488.jpg","Uniformes","https://sn.coinafrique.com/annonce/vetements-homme/uniformes-4890367"
