web-scraper-order,web-scraper-start-url,container_chaussures-enfant,container_chaussures-enfant-href,type chaussures,prix,adresse,image_lien-src
"1752764809-4066","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures fille","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3099833","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410519_uploaded_image1_1594168798.jpg"
"1752764809-4067","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures fille","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3099833","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2406756_uploaded_image1_1594124181.jpg"
"1752764813-4068","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","50 000 CFA","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1752764813-4069","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Baskets Air Jordan enfant","15 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1752764813-4070","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1752764813-4071","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","15 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394927_uploaded_image1_1695956109.jpg"
"1752764813-4072","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351852_uploaded_image1_1693108691.jpg"
"1752764813-4073","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","18 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4327769_uploaded_image1_1691537125.jpg"
"1752764813-4074","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Baskets enfant  Jordan","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1752764813-4075","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Baskets enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4096757_uploaded_image1_1676513509.jpg"
"1752764813-4076","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures  enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4081818_uploaded_image1_1675653272.jpg"
"1752764813-4077","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","8 500 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1752764813-4078","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1752764813-4079","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1752764817-4080","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1752764817-4081","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3886285_uploaded_image1_1663727518.jpg"
"1752764817-4082","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3824846_uploaded_image1_1660191219.jpg"
"1752764817-4083","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures Enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3227293_uploaded_image1_1626223659.jpg"
"1752764817-4084","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102122_uploaded_image1_1620341974.jpg"
"1752764817-4085","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfant","15 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg"
"1752764817-4086","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfant","8 500 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2477046_uploaded_image1_1595580779.jpg"
"1752764817-4087","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1752764817-4088","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173844_uploaded_image1_1681305896.jpg"
"1752764817-4089","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165640_uploaded_image1_1680784379.jpg"
"1752764817-4090","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165637_uploaded_image1_1680784317.jpg"
"1752764817-4091","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165645_uploaded_image1_1680784454.jpg"
"1752764822-4092","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures orthopédiques enfants","12 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg"
"1752764822-4093","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfant","6 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3102417_uploaded_image1_1620371690.jpg"
"1752764822-4094","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfant","12 500 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1048681_uploaded_image1_1570725349.01.png"
"1752764822-4095","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfants","2 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415124_uploaded_image1_1635810270.jpg"
"1752764822-4096","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfants","3 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg"
"1752764822-4097","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures pour enfant","3 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_997837_uploaded_image1_1569622630.58.png"
"1752764822-4098","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures pour enfant","4 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_997786_uploaded_image1_1569621938.2.png"
"1752764822-4099","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfants","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg"
"1752764822-4100","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_750022_uploaded_image1_1563279678.59.png"
"1752764822-4101","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_750016_uploaded_image1_1563279645.35.png"
"1752764822-4102","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfant","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1270845_uploaded_image1_1575041164.15.png"
"1752764822-4103","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures pour enfants","2 500 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4775765_uploaded_image1_1717362018.jpg"
"1752764827-4104","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfants","6 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102441_uploaded_image1_1620372742.jpg"
"1752764827-4105","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfants","6 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102432_uploaded_image1_1620372465.jpg"
"1752764827-4106","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfants","6 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102419_uploaded_image1_1620371811.jpg"
"1752764827-4107","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfant","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2883679_uploaded_image1_1610381004.jpg"
"1752764827-4108","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfant","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2883672_uploaded_image1_1610380885.jpg"
"1752764827-4109","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1752764827-4110","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures pour enfant","9 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4516156_uploaded_image1_1703690655.jpg"
"1752764827-4111","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfant","5 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059363_uploaded_image1_1674301059.jpg"
"1752764827-4112","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfant","5 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059370_uploaded_image1_1674301238.jpg"
"1752764827-4113","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfant","5 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059365_uploaded_image1_1674301160.jpg"
"1752764827-4114","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfants","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3887647_uploaded_image1_1663793770.jpg"
"1752764827-4115","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfant","10 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2797680_uploaded_image1_1606753722.jpg"
