web-scraper-order,web-scraper-start-url,type chausssure,prix,adreesse,image_lien-src,container_chaussures-homme,container_chaussures-homme-href
"1752732543-386","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike dunk low","25 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4965599_uploaded_image1_1727485372.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-387","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike SB Dunk Low","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4415775_uploaded_image1_1697218571.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-388","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets  Nike Dunk Low","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2431193_uploaded_image1_1594582766.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-389","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike Dunk Low Ucla","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4844092_uploaded_image1_1721055195.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-390","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike SB Dunk Low Travis Scott","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118035_uploaded_image1_1735932607.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-391","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4465519_uploaded_image1_1700501093.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-392","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike SB Dunk Low","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4493490_uploaded_image1_1702213483.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-393","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike dunk low SB","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4431747_uploaded_image1_1698341869.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-394","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskkets Nike Air Jordan","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411481_uploaded_image1_1696965111.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-395","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike Dunk Low","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411476_uploaded_image1_1696964897.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-396","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike Dunk Low","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4373497_uploaded_image1_1694518616.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732543-397","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Baskets Nike Dunk Low Michigan","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4373504_uploaded_image1_1694518754.jpg","Baskets Nike dunk low","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-low-4965599"
"1752732554-398","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348083_uploaded_image1_1748359073.jpg","Sabots en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/sabots-en-cuir-4967175"
"1752732554-399","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Sabots en cuir","13 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4967175_uploaded_image3_1727621292.jpeg","Sabots en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/sabots-en-cuir-4967175"
"1752732554-400","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures en cuir","12 000 CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3876569_uploaded_image2_1663085178.jpeg","Sabots en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/sabots-en-cuir-4967175"
"1752732554-401","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Sabot cuir","20 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2269329_uploaded_image1_1591903057.jpg","Sabots en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/sabots-en-cuir-4967175"
"1752732554-402","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Sabot en cuir 100%","20 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2269313_uploaded_image1_1591902953.jpg","Sabots en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/sabots-en-cuir-4967175"
"1752732565-403","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348083_uploaded_image1_1748359073.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-404","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures en cuir","22 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5291808_uploaded_image1_1745269578.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-405","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","20 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5272396_uploaded_image1_1744132787.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-406","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures Berluti","22 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5171903_uploaded_image1_1738782841.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-407","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures Berluti","22 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5171902_uploaded_image1_1738782763.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-408","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","22 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5171892_uploaded_image1_1738782485.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-409","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","25 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5171888_uploaded_image1_1738782369.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-410","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5126030_uploaded_image1_1736374708.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-411","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures Berluti","20 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5026877_uploaded_image1_1730750286.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-412","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","20 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5026875_uploaded_image1_1730750195.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-413","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures en cuir","19 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5014599_uploaded_image1_1730115074.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732565-414","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures en cuir","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5010265_uploaded_image1_1729809474.jpg","Chaussures en cuir","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4967207"
"1752732577-415","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins en daim","11 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969150_uploaded_image3_1727725266.jpeg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-416","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins homme en Wax","5 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2456407_uploaded_image1_1595115656.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-417","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Ensemble Mocassins pour couples","20 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_1341727_uploaded_image1_1576365019.37.png","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-418","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins en daim","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4053038_uploaded_image1_1673941552.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-419","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins daim","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3675952_uploaded_image1_1651385584.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-420","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins en daim","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3634638_uploaded_image1_1648923445.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-421","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins daim","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3202378_uploaded_image1_1625165014.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-422","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins  cuir","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3133229_uploaded_image1_1621963265.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-423","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins cuir - daim homme","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3111323_uploaded_image1_1620773613.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-424","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins en daim","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3091074_uploaded_image1_1619908218.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-425","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins en daim","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3091072_uploaded_image1_1619908119.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732577-426","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Mocassins homme","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3015535_uploaded_image1_1616436795.jpg","Mocassins en daim","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-daim-4969150"
"1752732588-427","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures hommes","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5169941_uploaded_image1_1738689816.jpg","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
"1752732588-428","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures de sport","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4969844_uploaded_image1_1727771604.jpg","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
"1752732588-429","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures Nike","10 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1123100_uploaded_image1_1572283373.74.png","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
"1752732588-430","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","25 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4473730_uploaded_image1_1701044055.jpg","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
"1752732588-431","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures Sport","15 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538645_uploaded_image1_1643121723.jpg","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
"1752732588-432","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3492663_uploaded_image2_1640088223.jpeg","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
"1752732588-433","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures Sebago  Dockside","15 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3760371_uploaded_image1_1656333531.jpg","Chaussures de sport","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-sport-4969844"
